concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
42619347	72407	Maps to	20161201	20991231	
42619350	77635	Maps to	20181128	20991231	
42619390	77630	Maps to	20181128	20991231	
45533043	4294142	Maps to	20140701	20991231	
45533298	433195	Maps to	20140701	20991231	
45534382	444421	Maps to	20141010	20991231	
45534389	4338827	Maps to	20141010	20991231	
45537831	375490	Maps to	20181128	20991231	
45537959	442793	Maps to	20140701	20991231	
45539040	195588	Maps to	20140701	20991231	
45539285	4003487	Maps to	20161201	20991231	
45539313	4169095	Maps to	20131121	20991231	
45539370	432451	Maps to	20140701	20991231	
45542577	4231983	Maps to	20141010	20991231	
45548883	440195	Maps to	19700101	20991231	
45551103	4020012	Maps to	20140701	20991231	
45552920	4173408	Maps to	20161201	20991231	
45553675	255059	Maps to	19700101	20991231	
45553974	37116485	Maps to	20181128	20991231	
45556891	4160607	Maps to	20181128	20991231	
45560642	4253764	Maps to	20161201	20991231	
45561690	140627	Maps to	19700101	20991231	
45561771	432251	Maps to	20161201	20991231	
45571737	4203152	Maps to	20141014	20991231	
45573911	4056457	Maps to	20140701	20991231	
45576211	4201745	Maps to	20181128	20991231	
45577043	439096	Maps to	19700101	20991231	
45577526	75865	Maps to	20131121	20991231	
45577630	434111	Maps to	20140701	20991231	
45581786	381591	Maps to	20140701	20991231	
45581866	4024127	Maps to	20141010	20991231	
45581956	4266794	Maps to	20131121	20991231	
45582582	312383	Maps to	20161201	20991231	
45582680	4195318	Maps to	19700101	20991231	
45583164	4087151	Maps to	20140701	20991231	
45587525	37203929	Maps to	20191031	20991231	
45590173	4062888	Maps to	20190515	20991231	
45595508	4297232	Maps to	20181128	20991231	
45597072	434154	Maps to	19700101	20991231	
45601248	4312704	Maps to	20141010	20991231	
45601442	4067872	Maps to	20161201	20991231	
45605794	4119460	Maps to	20181128	20991231	
45605965	4201745	Maps to	19700101	20991231	
45755832	436252	Maps to	20141010	20991231	
45755884	4130852	Maps to	20141010	20991231	
45755937	4015356	Maps to	20181128	20991231	
45756248	433657	Maps to	20161201	20991231	
45756378	442995	Maps to	20141010	20991231	
45571534	198988	Maps to	20240729	20991231	
45591512	321887	Maps to	20240729	20991231	
45537959	201254	Maps to	20240820	20991231	
40487596	40487596	Maps to	20110731	20991231	
1529214	192240	Maps to	20240226	20991231	
1529219	46273719	Maps to	20240226	20991231	
1529259	42872419	Maps to	20240226	20991231	
1529303	4244662	Maps to	20240226	20991231	
45772123	45772123	Maps to	20150131	20991231	
4187755	4187755	Maps to	19700101	20991231	
4225656	4225656	Maps to	19700101	20991231	
4316505	4316505	Maps to	19700101	20991231	
45755375	37165425	Maps to	20230927	20991231	
45755979	4054165	Maps to	20240226	20991231	
42616385	76191	Maps to	20181128	20991231	
42616540	4116440	Maps to	19700101	20991231	
42616938	72986	Maps to	20181128	20991231	
42617038	73553	Maps to	20181128	20991231	
42617076	73553	Maps to	20161201	20991231	
42617076	4042503	Maps to	20181128	20991231	
42617078	444206	Maps to	20161201	20991231	
42617147	442628	Maps to	20181128	20991231	
42617149	442628	Maps to	20161201	20991231	
42617188	72986	Maps to	20181128	20991231	
42617305	4147660	Maps to	20161201	20991231	
42617311	765582	Maps to	20181128	20991231	
42617606	4153359	Maps to	20191031	20991231	
42617644	4102334	Maps to	20181128	20991231	
42617722	4222001	Maps to	20161201	20991231	
42617819	81660	Maps to	20161201	20991231	
42617952	72986	Maps to	20181128	20991231	
42617952	73001	Maps to	20161201	20991231	
42618078	72986	Maps to	20181128	20991231	
42618086	78236	Maps to	20161201	20991231	
42618217	72986	Maps to	20181128	20991231	
42618223	76191	Maps to	20181128	20991231	
42618535	4118017	Maps to	20181128	20991231	
42618648	81390	Maps to	20161201	20991231	
42618656	81390	Maps to	20161201	20991231	
42618892	76191	Maps to	20181128	20991231	
42619116	76191	Maps to	20181128	20991231	
42619407	40483793	Maps to	20161201	20991231	
45533846	4153359	Maps to	20191031	20991231	
45536504	136853	Maps to	20140701	20991231	
45538028	432303	Maps to	20161201	20991231	
45541977	435134	Maps to	20141014	20991231	
45541977	436292	Maps to	20181128	20991231	
45542442	4010818	Maps to	20161201	20991231	
45542675	4031109	Maps to	20140701	20991231	
45547351	4050929	Maps to	19700101	20991231	
45547404	434275	Maps to	19700101	20991231	
45547630	443727	Maps to	20161201	20991231	
45547717	4105190	Maps to	20161201	20991231	
45548141	25572	Maps to	19700101	20991231	
45548192	137053	Maps to	19700101	20991231	
45548683	439082	Maps to	19700101	20991231	
45552846	321052	Maps to	20141010	20991231	
45553464	4011615	Maps to	20140701	20991231	
45553755	40484102	Maps to	20181128	20991231	
45557516	375820	Maps to	20140701	20991231	
45557697	139899	Maps to	20161201	20991231	
45567892	4121646	Maps to	20140701	20991231	
45571555	4003832	Maps to	20150530	20991231	
45571586	4001315	Maps to	20140701	20991231	
45571719	4300092	Maps to	20140701	20991231	
45572880	440795	Maps to	20181128	20991231	
45574180	4015350	Maps to	20141014	20991231	
45575198	4020302	Maps to	20140701	20991231	
45576211	42537748	Maps to	20181128	20991231	
45576287	441793	Maps to	20140701	20991231	
45578284	4237458	Maps to	20140701	20991231	
45581172	438343	Maps to	20131121	20991231	
45585908	438059	Maps to	20140701	20991231	
45590867	4057662	Maps to	19700101	20991231	
45591014	434894	Maps to	19700101	20991231	
45591656	141375	Maps to	19700101	20991231	
45592237	74104	Maps to	20181128	20991231	
45592237	4173169	Maps to	20181128	20991231	
45592330	252442	Maps to	20140701	20991231	
45595816	4233565	Maps to	20141010	20991231	
45596048	434926	Maps to	20141014	20991231	
45596566	4147660	Maps to	20140701	20991231	
45605273	4003175	Maps to	20181128	20991231	
45606478	79864	Maps to	20161201	20991231	
45606478	433257	Maps to	20181128	20991231	
45609806	4160623	Maps to	20181128	20991231	
45755430	253796	Maps to	20141010	20991231	
45755574	40539858	Maps to	20161201	20991231	
45755838	439162	Maps to	20141010	20991231	
45608078	605429	Maps to	20220809	20991231	
40482458	40482458	Maps to	20100731	20991231	
40492937	40492937	Maps to	20110731	20991231	
606432	606432	Maps to	20220128	20991231	
45591172	4044082	Maps to	20220809	20991231	
45543368	134438	Maps to	20220809	20991231	
4028847	4028847	Maps to	19700101	20991231	
4047897	4047897	Maps to	19700101	20991231	
4056174	4056174	Maps to	19700101	20991231	
4088222	4088222	Maps to	19700101	20991231	
4095434	4095434	Maps to	19700101	20991231	
36717174	36717174	Maps to	20170131	20991231	
4090976	4090976	Maps to	19700101	20991231	
4114356	4114356	Maps to	19700101	20991231	
4120320	4120320	Maps to	19700101	20991231	
4163956	4163956	Maps to	19700101	20991231	
42617604	36715562	Maps to	20240226	20991231	
1529228	36713926	Maps to	20240226	20991231	
45565782	4054165	Maps to	20240226	20991231	
42616471	4067054	Maps to	20161201	20991231	
42616508	4114429	Maps to	20161201	20991231	
42616597	40483262	Maps to	20181128	20991231	
42616829	76191	Maps to	20181128	20991231	
42617051	72986	Maps to	20181128	20991231	
42617051	44783205	Maps to	20161201	20991231	
42617303	4147660	Maps to	20161201	20991231	
42617460	4344612	Maps to	20161201	20991231	
42617590	4068628	Maps to	20161201	20991231	
42618083	78236	Maps to	20161201	20991231	
42618353	76191	Maps to	20181128	20991231	
42618587	4115176	Maps to	20181128	20991231	
42618652	81390	Maps to	20161201	20991231	
42618842	76191	Maps to	20181128	20991231	
42618896	72986	Maps to	20181128	20991231	
42618985	36714236	Maps to	20181128	20991231	
42618992	36714236	Maps to	20181128	20991231	
45599558	606806	Maps to	20220809	20991231	
45565603	438028	Maps to	20220809	20991231	
44808015	44808015	Maps to	20140401	20991231	
45534119	4056480	Maps to	19700101	20991231	
45537138	433099	Maps to	20181128	20991231	
45537613	4304360	Maps to	20181128	20991231	
45538582	133278	Maps to	19700101	20991231	
45539536	4057038	Maps to	20140701	20991231	
45541979	437738	Maps to	20181128	20991231	
45541979	444074	Maps to	20181128	20991231	
45542365	438046	Maps to	20181128	20991231	
45542368	438046	Maps to	20181128	20991231	
45542560	437217	Maps to	20140701	20991231	
45543012	434033	Maps to	20140701	20991231	
45544450	4201174	Maps to	20140701	20991231	
45546518	435130	Maps to	20140701	20991231	
45546914	444074	Maps to	20181128	20991231	
45547922	380412	Maps to	20140701	20991231	
45551656	437738	Maps to	20181128	20991231	
45551656	444074	Maps to	20181128	20991231	
45552095	4279142	Maps to	20181128	20991231	
45552227	4093481	Maps to	19700101	20991231	
45552390	138388	Maps to	19700101	20991231	
45552791	320746	Maps to	20141014	20991231	
45553009	4308071	Maps to	19700101	20991231	
45556201	435702	Maps to	20140701	20991231	
45556908	436033	Maps to	20140701	20991231	
45557673	4055224	Maps to	20131121	20991231	
45557862	4111856	Maps to	19700101	20991231	
45561571	439578	Maps to	20181128	20991231	
45561874	132853	Maps to	20161201	20991231	
45561978	4035267	Maps to	19700101	20991231	
45563226	4048923	Maps to	20161201	20991231	
45566367	438046	Maps to	20161201	20991231	
45567179	319835	Maps to	20141014	20991231	
45571278	438046	Maps to	20181128	20991231	
45576359	4003830	Maps to	20150530	20991231	
45576403	4198185	Maps to	19700101	20991231	
45576877	44784217	Maps to	20161201	20991231	
45581020	4199599	Maps to	20141014	20991231	
45581106	438960	Maps to	19700101	20991231	
45581306	4242361	Maps to	20181128	20991231	
45581780	4108950	Maps to	19700101	20991231	
45585486	444074	Maps to	20181128	20991231	
45585838	4171584	Maps to	20161201	20991231	
45586738	195307	Maps to	19700101	20991231	
45590863	442176	Maps to	20161201	20991231	
45590987	4033839	Maps to	20141010	20991231	
45591576	201332	Maps to	20141014	20991231	
45592224	4198040	Maps to	20140701	20991231	
45595442	438046	Maps to	20181128	20991231	
45596680	4194889	Maps to	20161201	20991231	
45600466	4089500	Maps to	20140701	20991231	
45601251	316501	Maps to	19700101	20991231	
45601753	4115107	Maps to	20181128	20991231	
45605058	438046	Maps to	19700101	20991231	
45605783	4108680	Maps to	19700101	20991231	
45605900	40481857	Maps to	20161201	20991231	
45607023	29979	Maps to	20140701	20991231	
45755375	4193868	Maps to	20181128	20991231	
45755619	4173577	Maps to	20141010	20991231	
45755830	433618	Maps to	20141010	20991231	
45755843	4186548	Maps to	20181128	20991231	
45755992	437738	Maps to	20161201	20991231	
45755992	444074	Maps to	20181128	20991231	
45756057	444074	Maps to	20181128	20991231	
45756498	444074	Maps to	20181128	20991231	
45756682	438046	Maps to	20181128	20991231	
45756708	437738	Maps to	20161201	20991231	
45757740	45757740	Maps to	20150131	20991231	
4065029	4065029	Maps to	19700101	20991231	
4100102	4100102	Maps to	19700101	20991231	
4109794	4109794	Maps to	19700101	20991231	
4127395	4127395	Maps to	19700101	20991231	
4145177	4145177	Maps to	19700101	20991231	
45533265	375252	Maps to	20141014	20991231	
45534121	4264718	Maps to	20140701	20991231	
45537940	433740	Maps to	19700101	20991231	
45539331	79936	Maps to	20140701	20991231	
45541977	444074	Maps to	20181128	20991231	
45542874	436667	Maps to	19700101	20991231	
45545631	4106355	Maps to	20181128	20991231	
45548164	4057381	Maps to	19700101	20991231	
45548173	201066	Maps to	20140701	20991231	
45548179	140480	Maps to	20140701	20991231	
45552785	440417	Maps to	20140701	20991231	
45552893	437588	Maps to	19700101	20991231	
45556404	437738	Maps to	20161201	20991231	
45556404	444074	Maps to	20181128	20991231	
45556931	4092686	Maps to	20181128	20991231	
45557231	4055361	Maps to	20161201	20991231	
45557676	4135822	Maps to	20131121	20991231	
45561205	444074	Maps to	20181128	20991231	
45561205	4152175	Maps to	20181128	20991231	
45561683	253954	Maps to	20141014	20991231	
45561932	4121123	Maps to	20140701	20991231	
45562048	440374	Maps to	19700101	20991231	
45562066	4288480	Maps to	20131121	20991231	
45562499	193518	Maps to	20140701	20991231	
45563000	4298809	Maps to	20181128	20991231	
45565812	37116361	Maps to	20181128	20991231	
45566405	40479328	Maps to	20161201	20991231	
45566801	372608	Maps to	20181128	20991231	
45566801	4264766	Maps to	20141014	20991231	
45567355	140168	Maps to	20141010	20991231	
45571704	381537	Maps to	19700101	20991231	
45571737	372608	Maps to	20181128	20991231	
45576261	440032	Maps to	19700101	20991231	
45582267	4344386	Maps to	20140701	20991231	
45582402	200147	Maps to	20141014	20991231	
45582750	4002661	Maps to	20140701	20991231	
45585754	435161	Maps to	20141014	20991231	
45585982	135750	Maps to	20181128	20991231	
45586745	194992	Maps to	19700101	20991231	
45587152	4344386	Maps to	20141010	20991231	
45590157	437738	Maps to	20161201	20991231	
45590912	4003027	Maps to	19700101	20991231	
45592445	443882	Maps to	20141014	20991231	
45595445	438046	Maps to	20181128	20991231	
45595660	376918	Maps to	20181128	20991231	
45600432	436636	Maps to	19700101	20991231	
45600435	435180	Maps to	19700101	20991231	
45600784	378735	Maps to	20140701	20991231	
45601116	257011	Maps to	20140701	20991231	
45601952	45770735	Maps to	20161201	20991231	
45606694	4071595	Maps to	20140701	20991231	
45755959	4009610	Maps to	20141010	20991231	
45755995	437738	Maps to	20161201	20991231	
45756028	437738	Maps to	20161201	20991231	
45756034	444074	Maps to	20181128	20991231	
45756034	4054296	Maps to	20181128	20991231	
45756140	440896	Maps to	20181128	20991231	
45756140	444074	Maps to	20141010	20991231	
45756446	4152376	Maps to	20141010	20991231	
45756541	437738	Maps to	20161201	20991231	
45756541	444074	Maps to	20181128	20991231	
45756632	444074	Maps to	20181128	20991231	
45756632	4054296	Maps to	20181128	20991231	
45595685	36768587	Maps to	20240226	20991231	
45572921	37167888	Maps to	20240226	20991231	
42616449	78830	Maps to	20161201	20991231	
42616456	4035610	Maps to	20181128	20991231	
42616456	44783158	Maps to	20181128	20991231	
42616597	4344166	Maps to	20161201	20991231	
42616804	4115377	Maps to	20161201	20991231	
42616829	4084229	Maps to	20161201	20991231	
42616897	136779	Maps to	20181128	20991231	
42616969	76196	Maps to	20161201	20991231	
42617390	253009	Maps to	20161201	20991231	
42617519	4040720	Maps to	20191031	20991231	
42617570	4001298	Maps to	20161201	20991231	
42618353	253549	Maps to	20181128	20991231	
42618359	253549	Maps to	20181128	20991231	
42619097	136779	Maps to	20181128	20991231	
42619241	136779	Maps to	20161201	20991231	
42619299	136779	Maps to	20181128	20991231	
42618483	36674979	Maps to	20240729	20991231	
45577552	37167443	Maps to	20240729	20991231	
45533743	4115519	Maps to	20141010	20991231	
45534321	4062791	Maps to	20161201	20991231	
45534408	4210998	Maps to	20131121	20991231	
45537105	4052226	Maps to	20141014	20991231	
45537582	443351	Maps to	20141014	20991231	
45538101	378419	Maps to	20140701	20991231	
45539068	196473	Maps to	19700101	20991231	
45542545	440323	Maps to	19700101	20991231	
45543873	40482030	Maps to	20140701	20991231	
45543957	78217	Maps to	20181128	20991231	
45544101	4009631	Maps to	20141010	20991231	
45550902	40483816	Maps to	20141014	20991231	
45552928	194394	Maps to	20140701	20991231	
45553018	4265393	Maps to	20161201	20991231	
45557946	4188441	Maps to	20140701	20991231	
45558402	141124	Maps to	19700101	20991231	
45562335	315282	Maps to	19700101	20991231	
45562745	4141028	Maps to	20161201	20991231	
45566157	438301	Maps to	20161201	20991231	
45568119	4161682	Maps to	20161201	20991231	
45569633	78619	Maps to	20140701	20991231	
45571633	4101573	Maps to	19700101	20991231	
45571676	442101	Maps to	20131121	20991231	
45572747	437920	Maps to	20141010	20991231	
45575015	4050747	Maps to	20141014	20991231	
45576260	4008081	Maps to	20141014	20991231	
45576424	4130017	Maps to	19700101	20991231	
45577257	433565	Maps to	20140701	20991231	
45577287	4216397	Maps to	20140701	20991231	
45586517	4023310	Maps to	20181128	20991231	
45587238	197028	Maps to	19700101	20991231	
45587494	4148897	Maps to	20141010	20991231	
45591048	432580	Maps to	19700101	20991231	
45591481	380747	Maps to	19700101	20991231	
45594864	4302066	Maps to	20140701	20991231	
45596071	45757798	Maps to	20161201	20991231	
45597039	4066234	Maps to	19700101	20991231	
45600274	432506	Maps to	20141014	20991231	
45605261	28083	Maps to	20181128	20991231	
45609608	432510	Maps to	20181128	20991231	
45755324	37017320	Maps to	20181128	20991231	
45755391	376125	Maps to	20141010	20991231	
45755752	4171903	Maps to	20141010	20991231	
45755918	4136719	Maps to	20181128	20991231	
45756333	4305999	Maps to	20141010	20991231	
42619031	37164468	Maps to	20240201	20991231	
42619033	37164468	Maps to	20240201	20991231	
45576337	201518	Maps to	20240729	20991231	
36533410	36533410	Maps to	20150918	20991231	
36538913	36538913	Maps to	20150918	20991231	
36544944	36544944	Maps to	20150918	20991231	
36545659	36545659	Maps to	20150918	20991231	
36562081	36562081	Maps to	20150918	20991231	
44501067	44501067	Maps to	20150918	20991231	
44501728	44501728	Maps to	20150918	20991231	
44503100	44503100	Maps to	20150918	20991231	
4191611	4191611	Maps to	19700101	20991231	
